CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes
KN-222,,KN-224,,CP05MOAS-GL388-00-ENG000000,1,1,2014-10-06T20:14:00,2014-12-14T00:37:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00388,CGCON-GLDRCP-00388,39.82973333,-70.58339167,,1000,1000,SS-2
KN-222,,KN-224,,CP05MOAS-GL388-01-ADCPAM000,1,1,2014-10-06T20:14:00,2014-12-14T00:37:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00388,CGINS-ADCPAM-50867,39.82973333,-70.58339167,,1000,1000,SS-2
KN-222,,KN-224,,CP05MOAS-GL388-02-FLORTM000,1,1,2014-10-06T20:14:00,2014-12-14T00:37:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00388,CGINS-FLORTM-03206,39.82973333,-70.58339167,,1000,1000,SS-2
KN-222,,KN-224,,CP05MOAS-GL388-03-CTDGVM000,1,1,2014-10-06T20:14:00,2014-12-14T00:37:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00388,CGINS-CTDGVM-09088,39.82973333,-70.58339167,,1000,1000,SS-2
KN-222,,KN-224,,CP05MOAS-GL388-04-DOSTAM000,1,1,2014-10-06T20:14:00,2014-12-14T00:37:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00388,CGINS-DOSTAM-00192,39.82973333,-70.58339167,,1000,1000,SS-2
KN-222,,KN-224,,CP05MOAS-GL388-05-PARADM000,1,1,2014-10-06T20:14:00,2014-12-14T00:37:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00388,CGINS-PARADM-50166,39.82973333,-70.58339167,,1000,1000,SS-2
SI20150722,,SI20150722,,CP05MOAS-GL388-00-ENG000000,2,1,2015-07-23T20:19:59,2015-07-24T07:00:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00388,CGCON-GLDRCP-00388,40.10526667,-70.70428333,,1000,1000,SS-1
SI20150722,,SI20150722,,CP05MOAS-GL388-01-ADCPAM000,2,1,2015-07-23T20:19:59,2015-07-24T07:00:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00388,CGINS-ADCPAM-50867,40.10526667,-70.70428333,,1000,1000,SS-1
SI20150722,,SI20150722,,CP05MOAS-GL388-02-FLORTM000,2,1,2015-07-23T20:19:59,2015-07-24T07:00:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00388,CGINS-FLORTM-03206,40.10526667,-70.70428333,,1000,1000,SS-1
SI20150722,,SI20150722,,CP05MOAS-GL388-03-CTDGVM000,2,1,2015-07-23T20:19:59,2015-07-24T07:00:00,CGVCP-05MOAS-00000,CGVEH-GLDRCP-00388,CGINS-CTDGVM-09088,40.10526667,-70.70428333,,1000,1000,SS-1
