serial,name,value,notes
1289,CC_angular_resolution,1.076,
1289,CC_dark_counts_cdom,66,
1289,CC_dark_counts_chlorophyll_a,54,
1289,CC_dark_counts_volume_scatter,51,
1289,CC_depolarization_ratio,0.039,
1289,CC_measurement_wavelength,700,
1289,CC_scale_factor_cdom,0.0746,
1289,CC_scale_factor_chlorophyll_a,0.0112,
1289,CC_scale_factor_volume_scatter,2.348e-06,
1289,CC_scattering_angle,124,
