serial,name,value,notes
1116,CC_angular_resolution,1.076,"Default value per <flo_bback_total(beta, degC=20.0, psu=32.0, theta=117.0, wlngth=700.0, xfactor=1.08)>"
1116,CC_dark_counts_cdom,49,
1116,CC_dark_counts_chlorophyll_a,54,
1116,CC_dark_counts_volume_scatter,52,Requires TEMPWAT and PRACSAL (PD2927/2929) from a nearby CTD
1116,CC_depolarization_ratio,0.039,"Default value per <flo_scat_seawater(degC, psu, theta=117.0, wlngth=700.0, delta=0.039)>"
1116,CC_measurement_wavelength,700,"Default value per <flo_bback_total(beta, degC=20.0, psu=32.0, theta=117.0, wlngth=700.0, xfactor=1.08)>"
1116,CC_scale_factor_cdom,0.0903,
1116,CC_scale_factor_chlorophyll_a,0.0121,
1116,CC_scale_factor_volume_scatter,1.777e-06,Depth
1116,CC_scattering_angle,124,"Default value per <flo_bback_total(beta, degC=20.0, psu=32.0, theta=117.0, wlngth=700.0, xfactor=1.08)>"
